SHAPE_AREA,LATITUDE,SQMI,GEOMETRY,CITY,OBJECTID,ZIPCODE,LONGITUDE,STATE,SHAPE_LENGTH
1955204697.75,,68.2,,Holstein,22656,68950,,NE,191969.57381286524
1825749103.6484375,,63.83,,Inavale,22657,68952,,NE,251671.0426719917
797839406.3085938,,27.810000000000002,,Inland,22658,68954,,NE,156826.08600198597
2231766439.984375,,77.78,,Juniata,22659,68955,,NE,224997.94932613632
2587847434.53125,,90.19,,Kenesaw,22660,68956,,NE,238535.08525597962
2236901413.1679688,,78.11,,Lawrence,22661,68957,,NE,268678.4919419807
1894032356.0898438,,66.04,,Loomis,22662,68958,,NE,256787.88789240082
7736033162.722656,,269.77,,Minden,22663,68959,,NE,561403.793707305
3118923763.8007812,,109,,Naponee,22664,68960,,NE,273630.74158515024
3276935080.203125,,114.48,,Nelson,22665,68961,,NE,452260.10773261316
1469889846.546875,,51.33,,Oak,22666,68964,,NE,238383.92747871045
3785838385.751953,,132.26,,Orleans,22667,68966,,NE,343216.20758066047
4903412203.943359,,171.26,,Oxford,22668,68967,,NE,321010.15736409643
659887811.1484375,,23.04,,Ragan,22669,68969,,NE,127987.7332474497
4302841694.816406,,150.42000000000002,,Red Cloud,22670,68970,,NE,297759.28336836246
6680586751.988281,,236,,Newton,22671,67114,,KS,707403.1083654489
33008192.5,,1.17,,North Newton,22672,67117,,KS,29290.685668365877
1932519639.0117188,,68.44,,Norwich,22673,67118,,KS,297106.6598938643
2155973979.3320312,,76.42,,Oxford,22674,67119,,KS,263137.7982830208
976013118.3359375,,34.56,,Peck,22675,67120,,KS,168864.30521249946
4380240172.1484375,,155.02,,Piedmont,22676,67122,,KS,347630.66934564174
1173660353.7617188,,41.480000000000004,,Potwin,22677,67123,,KS,220806.9232062497
7699576080.888672,,272.49,,Pratt,22678,67124,,KS,509541.16303503053
5092420130.189453,,180.55,,Protection,22679,67127,,KS,401363.6306360288
1676499909.703125,,59.38,,Rock,22680,67131,,KS,218566.69136163438
1296791971.4492188,,45.86,,Rosalia,22681,67132,,KS,172357.4780409965
1223925054.3554688,,43.31,,Rose Hill,22682,67133,,KS,193779.02462457557
2334541461.107422,,82.65,,Sawyer,22683,67134,,KS,230369.9485601054
17284619400.085938,,606.65,,Colby,22684,67701,,KS,1183635.8328104962
14822527861.773438,,519.16,,Atwood,22685,67730,,KS,596168.6545946129
9747720780.730469,,341.39,,Bird City,22686,67731,,KS,448266.6905539783
2972443331.6914062,,104.33,,Brewster,22687,67732,,KS,340860.35433446936
9281063519.597656,,325.79,,Edson,22688,67733,,KS,551318.6795924832
1016491634.9511719,,35.67,,Gem,22689,67734,,KS,127577.0893256046
14699826395.93164,,515.99,,Goodland,22690,67735,,KS,586009.2948573233
7534281049.744141,,265.21,,Gove,22691,67736,,KS,399457.2233463169
2024241240.0820312,,71.15,,Grainfield,22692,67737,,KS,180045.87546179062
10755036700.30664,,378.34000000000003,,Grinnell,22693,67738,,KS,468937.5420182838
4404660275.083984,,154.13,,Herndon,22694,67739,,KS,318854.58631138125
15670830674.28125,,550.33,,Hoxie,22695,67740,,KS,575600.9643124639
5472205266.708984,,192.07,,Kanorado,22696,67741,,KS,436479.12388082343
3826947732.9101562,,134.31,,Levant,22697,67743,,KS,393820.43385998986
1010281980.6621094,,35.38,,Ludell,22698,67744,,KS,127118.04576736841
10025792587.945312,,351.09000000000003,,Mc Donald,22699,67745,,KS,448039.9403765585
3453585597.638672,,121.4,,Monument,22700,67747,,KS,297340.78406033246
11082822199.845703,,389.74,,Oakley,22701,67748,,KS,680214.5827173367
15325691766.113281,,536.55,,Oberlin,22702,67749,,KS,511277.9602236677
2876326272.7285156,,101.15,,Park,22703,67751,,KS,265664.8000188228
7259059980.955078,,255.42000000000002,,Quinter,22704,67752,,KS,474382.5600750635
1290235186.2929688,,44.72,,Belgrade,22705,68623,,NE,195210.581803691
1999299178.96875,,69.33,,Bellwood,22706,68624,,NE,261595.67037662145
1627000251.359375,,56.480000000000004,,Brainard,22707,68626,,NE,222419.1627434352
3086714868.2929688,,106.9,,Cedar Rapids,22708,68627,,NE,291601.5519261151
3198028069.9179688,,111.02,,Clarks,22709,68628,,NE,345689.88128756976
3883825253.625,,134.37,,Clarkson,22710,68629,,NE,377294.1596736037
1237365120.7773438,,42.82,,Creston,22711,68631,,NE,190058.1121632419
4632965695.4375,,160.79,,David City,22712,68632,,NE,510586.3564348328
3606696468.2773438,,124.78,,Dodge,22713,68633,,NE,473468.4183963128
17791951.23046875,,0.62,,Duncan,22714,68634,,NE,24384.470423075178
1495409391.4570312,,51.96,,Dwight,22715,68635,,NE,214942.25300235988
4640005991.746094,,160.27,,Elgin,22716,68636,,NE,386336.42288133083
3799024080.5976562,,131.35,,Ericson,22717,68637,,NE,332470.4224159728
4174853233.1484375,,144.76,,Fullerton,22718,68638,,NE,378238.1827503681
4407768383.7265625,,152.76,,Genoa,22719,68640,,NE,395127.3741143721
2994121461.6914062,,104.66,,Republican City,22720,68971,,NE,295090.093174103
4069379012.8476562,,142.22,,Riverton,22721,68972,,NE,344151.59419807803
1631819149.0390625,,56.93,,Roseland,22722,68973,,NE,182671.5828294257
832323837.6523438,,29.1,,Ruskin,22723,68974,,NE,150185.8683938689
1114676108.25,,38.86,,Saronville,22724,68975,,NE,214530.85782787352
1217673497.8359375,,42.43,,Smithfield,22725,68976,,NE,226158.70358868092
2300947573.810547,,80.44,,Stamford,22726,68977,,NE,234966.92756469842
3922783564.1171875,,137.13,,Superior,22727,68978,,NE,311379.43313250906
3871668735.1992188,,134.92000000000002,,Sutton,22728,68979,,NE,386216.35399268655
1539349292.2617188,,53.61,,Trumbull,22729,68980,,NE,181572.99468263084
1248902780.640625,,43.59,,Upland,22730,68981,,NE,172486.61098406278
1973319761.5078125,,68.88,,Wilcox,22731,68982,,NE,246625.3053146451
9653864515.140625,,337.25,,Mc Cook,22732,69001,,NE,612743.8104626363
1962538449.6835938,,68.55,,Bartley,22733,69020,,NE,284748.47226184607
10036871080.269531,,350.63,,Benkelman,22734,69021,,NE,534607.3694657285
3460408590.5371094,,120.82000000000001,,Cambridge,22735,69022,,NE,353051.62087003
8712004190.21289,,303.82,,Champion,22736,69023,,NE,534287.4145276059
7524522808.175781,,262.9,,Culbertson,22737,69024,,NE,465147.6498797945
2640255458.6328125,,93.32000000000001,,Sedgwick,22738,67135,,KS,364446.2411558363
2705316172.03125,,95.73,,Severy,22739,67137,,KS,293047.29581756436
2214686158.40625,,78.51,,Sharon,22740,67138,,KS,226492.42053777628
3542663440.3164062,,125.65,,South Haven,22741,67140,,KS,276231.5600408246
3530470081.8476562,,125.04,,Spivey,22742,67142,,KS,448295.1889315719
3400434297.0585938,,120.48,,Sun City,22743,67143,,KS,343888.9209749977
1554135788.7304688,,54.95,,Towanda,22744,67144,,KS,235724.91390157156
2053341821.4492188,,72.74,,Udall,22745,67146,,KS,224452.638332094
3086250845.9804688,,109.11,,Valley Center,22746,67147,,KS,339518.20970442786
1532285211.5039062,,54.26,,Viola,22747,67149,,KS,204919.27339942777
3283487535.0390625,,116.46000000000001,,Waldron,22748,67150,,KS,325099.80335544434
1129787755.2382812,,39.910000000000004,,Walton,22749,67151,,KS,218134.75455559944
6756044245.0859375,,239.47,,Wellington,22750,67152,,KS,521710.37285983516
2103901054.203125,,74.34,,Whitewater,22751,67154,,KS,271642.63908168697
2621907448.232422,,92.02,,Rexford,22752,67753,,KS,235416.23688155087
19404070659.314453,,679.49,,Saint Francis,22753,67756,,KS,587775.3336493751
12424777231.99414,,435.76,,Selden,22754,67757,,KS,522999.34017974004
10428142848.007812,,366.84000000000003,,Sharon Springs,22755,67758,,KS,642412.9787609616
7512980288.839844,,264.31,,Wallace,22756,67761,,KS,585732.0325882595
8599446022.558594,,302.64,,Weskan,22757,67762,,KS,456796.5187079791
18997234497.908203,,668.39,,Winona,22758,67764,,KS,816382.9306878635
10599545506.761719,,374.97,,Dodge City,22759,67801,,KS,588060.2162584917
10427014904.654297,,369.72,,Ashland,22760,67831,,KS,465725.666540155
4531657667.896484,,160.42000000000002,,Bucklin,22761,67834,,KS,393115.0790167894
15034283964.154297,,531.25,,Cimarron,22762,67835,,KS,806762.0433261638
19617436.13671875,,0.7,,Coolidge,22763,67836,,KS,20447.71154397318
4447960009.980469,,157.45000000000002,,Copeland,22764,67837,,KS,362126.9979984903
6144814292.777344,,216.99,,Deerfield,22765,67838,,KS,381452.98888312007
13179980604.267578,,464.7,,Dighton,22766,67839,,KS,490459.983709606
5834356912.009766,,206.89000000000001,,Englewood,22767,67840,,KS,324893.16053882113
2657685431.5820312,,94.06,,Ensign,22768,67841,,KS,339616.99574679753
2619012626.0703125,,90.60000000000001,,Howells,22769,68641,,NE,334349.2454905011
3633253650.1132812,,125.7,,Humphrey,22770,68642,,NE,329088.3166459059
2900704237.6601562,,100.34,,Leigh,22771,68643,,NE,301881.4052683282
3180767949.9960938,,110.07000000000001,,Lindsay,22772,68644,,NE,306474.70613128785
2198015537.71875,,76.17,,Monroe,22773,68647,,NE,371220.4682244232
1173610288.6523438,,40.69,,Morse Bluff,22774,68648,,NE,179179.81633867358
3035082084.78125,,105.15,,North Bend,22775,68649,,NE,292692.51296148915
3491977756.6445312,,121.2,,Osceola,22776,68651,,NE,332379.76696820685
4135884618.3789062,,142.91,,Petersburg,22777,68652,,NE,360779.44945922476
1845213645.25,,63.9,,Platte Center,22778,68653,,NE,231106.9862285649
1490877811.1132812,,51.800000000000004,,Polk,22779,68654,,NE,224674.99076405505
1546081585.59375,,53.52,,Primrose,22780,68655,,NE,193063.75140252046
2076118860.0117188,,72.08,,Rising City,22781,68658,,NE,269254.9511599304
908014108.8632812,,31.46,,Rogers,22782,68659,,NE,242997.59920639193
3613114895.1132812,,125.12,,Saint Edward,22783,68660,,NE,373697.8715415111
4319347416.8984375,,149.64000000000001,,Schuyler,22784,68661,,NE,342280.75337632716
5584256069.904297,,194.64000000000001,,Curtis,22785,69025,,NE,531805.7720226392
2083343330.4375,,72.84,,Danbury,22786,69026,,NE,193236.56553237783
3132722964.783203,,109.22,,Enders,22787,69027,,NE,352233.8803051866
8238261733.314453,,287.16,,Eustis,22788,69028,,NE,519564.5325854798
3802278141.4121094,,132.43,,Farnam,22789,69029,,NE,417534.9510545498
7307989117.490234,,255.37,,Haigler,22790,69030,,NE,394135.92339961784
15457997240.232422,,538.87,,Hayes Center,22791,69032,,NE,663889.6207085295
8036900979.4375,,280.17,,Imperial,22792,69033,,NE,571747.9226907315
5510575818.361328,,192.47,,Indianola,22793,69034,,NE,419506.30548553186
1900638413.1074219,,66.44,,Lebanon,22794,69036,,NE,220962.4744262158
2433077999.4179688,,85.05,,Max,22795,69037,,NE,224095.70749394747
7660673826.421875,,267.03000000000003,,Maywood,22796,69038,,NE,837970.4121846056
6061897596.107422,,214.85,,Wilmore,22797,67155,,KS,408595.0685887982
7140522248.519531,,253.09,,Winfield,22798,67156,,KS,558988.2307686481
1480872981.8046875,,52.45,,Zenda,22799,67159,,KS,190694.23856951518
25150851.6640625,,0.89,,Wichita,22800,67202,,KS,20790.520165173526
209982118.89453125,,7.42,,Wichita,22801,67203,,KS,59471.32633002442
574200062.7421875,,20.31,,Wichita,22802,67204,,KS,126532.22981009426
512192555.75390625,,18.11,,Wichita,22803,67205,,KS,122088.08295112039
297732550.08203125,,10.53,,Wichita,22804,67206,,KS,74585.35185026877
271973317.7265625,,9.63,,Wichita,22805,67207,,KS,75708.39342651567
142415090.08984375,,5.04,,Wichita,22806,67208,,KS,51301.86067557514
319729206.80859375,,11.31,,Wichita,22807,67209,,KS,89347.58867624975
285665334.71484375,,10.11,,Wichita,22808,67210,,KS,124216.90454575827
143105132.921875,,5.06,,Wichita,22809,67211,,KS,49601.14951722635
381492880.34375,,13.5,,Wichita,22810,67212,,KS,93293.43039388765
179433560.36328125,,6.35,,Wichita,22811,67213,,KS,61276.36996398117
143519790.7578125,,5.08,,Wichita,22812,67214,,KS,49699.493254145156
535912042.64453125,,18.97,,Wichita,22813,67215,,KS,131697.95610865284
352569968.390625,,12.48,,Wichita,22814,67216,,KS,111445.40230185699
410044306.8359375,,14.51,,Wichita,22815,67217,,KS,89210.17061182653
142634368.53515625,,5.05,,Wichita,22816,67218,,KS,47748.18743571493
4079882695.0566406,,144.4,,Ford,22817,67842,,KS,330901.6333877719
6815516590.328125,,241.49,,Fowler,22818,67844,,KS,476061.83653350023
22024528257.75586,,778.12,,Garden City,22819,67846,,KS,954817.9902822016
5781920065.818359,,204.17000000000002,,Hanston,22820,67849,,KS,339630.280340855
8298459267.3046875,,292.54,,Healy,22821,67850,,KS,468868.4482197257
5487633110.9453125,,193.85,,Holcomb,22822,67851,,KS,540072.0228821831
7454029371.755859,,263.52,,Ingalls,22823,67853,,KS,435636.9296582292
15828824624.609375,,559.11,,Jetmore,22824,67854,,KS,540869.3102089282
12159155118.105469,,430.47,,Johnson,22825,67855,,KS,446089.46683521714
5606189142.105469,,198.15,,Kendall,22826,67857,,KS,438189.05449980777
3957356260.7890625,,140.3,,Kismet,22827,67859,,KS,471273.46691059915
18933529272.83789,,669.16,,Lakin,22828,67860,,KS,662717.7879920775
18321326253.070312,,645.95,,Leoti,22829,67861,,KS,675413.4332368105
7061496990.917969,,249.97,,Manter,22830,67862,,KS,366638.44196147827
5153870163.220703,,181.75,,Marienthal,22831,67863,,KS,397735.5544243994
2461831661.1523438,,85.43,,Shelby,22832,68662,,NE,309094.0964796152
2936169431.2578125,,101.85000000000001,,Silver Creek,22833,68663,,NE,342530.6939099
13241465.20703125,,0.46,,Snyder,22834,68664,,NE,16500.12264823802
5247671668.089844,,181.54,,Spalding,22835,68665,,NE,378938.23245603585
2678284923.2773438,,93.03,,Stromsburg,22836,68666,,NE,346251.6822613098
391467325.5546875,,13.6,,Surprise,22837,68667,,NE,118290.67214763041
1948006824.0117188,,67.69,,Ulysses,22838,68669,,NE,273636.581413492
5040463187.78125,,174,,Norfolk,22839,68701,,NE,419469.20595686405
2198500934.328125,,75.67,,Allen,22840,68710,,NE,276430.3578782847
7194604957.1953125,,248.01000000000002,,Amelia,22841,68711,,NE,526463.6274257315
15172010004.953125,,521.55,,Atkinson,22842,68713,,NE,982504.550131047
20541999924.51953,,707.09,,Bassett,22843,68714,,NE,764549.6867268941
1495304280.6054688,,51.64,,Battle Creek,22844,68715,,NE,206814.09579826292
1765120782.96875,,60.97,,Beemer,22845,68716,,NE,253090.8704115885
618221814.6992188,,21.29,,Belden,22846,68717,,NE,119906.77544623218
5080662823.181641,,177.07,,Moorefield,22847,69039,,NE,586632.270220488
5643321873.197266,,196.96,,Palisade,22848,69040,,NE,490284.3429066544
5730431388.310547,,200.20000000000002,,Parks,22849,69041,,NE,388804.87355448626
3123358553.984375,,108.94,,Stockville,22850,69042,,NE,258656.73752023806
6200589159.6640625,,216.70000000000002,,Stratton,22851,69043,,NE,321382.4848187205
3880919755.6992188,,135.63,,Trenton,22852,69044,,NE,316097.1409323055
6982663706.712891,,243.52,,Wauneta,22853,69045,,NE,623053.8454413975
3673080701.9589844,,128.39000000000001,,Wilsonville,22854,69046,,NE,310683.7403553689
18947408760.80078,,658.02,,North Platte,22855,69101,,NE,854413.2339441126
10244792850.175781,,354.87,,Arnold,22856,69120,,NE,608970.8720954638
19112767773.314453,,661.85,,Arthur,22857,69121,,NE,799591.3552751779
381457378.921875,,13.5,,Wichita,22858,67219,,KS,99076.14992107164
229592012.5234375,,8.120000000000001,,Wichita,22859,67220,,KS,66358.82659955697
125344589.296875,,4.44,,McConnell AFB,22860,67221,,KS,50208.21937897306
117032874.98046875,,4.14,,Wichita,22861,67223,,KS,46312.412858684045
678734335.9804688,,24.01,,Wichita,22862,67226,,KS,125063.77207964042
131422432.19921875,,4.65,,Wichita,22863,67227,,KS,51070.493648855525
342158349.70703125,,12.11,,Wichita,22864,67228,,KS,106847.79673966266
285038644.37109375,,10.08,,Wichita,22865,67230,,KS,75001.118382057
95536717.4140625,,3.38,,Wichita,22866,67232,,KS,52495.84091442481
281422560.47265625,,9.950000000000001,,Wichita,22867,67235,,KS,76629.60506956879
742287.05078125,,0.03,,Wichita,22868,67260,,KS,4982.091632292778
6068721357.0234375,,215.14000000000001,,Independence,22869,67301,,KS,458467.4492100104
1357619745.3046875,,48.13,,Altamont,22870,67330,,KS,207901.4214683146
1243909512.6953125,,44.14,,Bartlett,22871,67332,,KS,225990.3891343435
1526556993.3164062,,54.160000000000004,,Caney,22872,67333,,KS,203226.98097982656
7025333.53125,,0.25,,Chautauqua,22873,67334,,KS,13659.535334791794
3668610124.5,,130.02,,Cherryvale,22874,67335,,KS,313558.09852614923
2268282902.015625,,80.47,,Chetopa,22875,67336,,KS,294982.83960412146
4308530857.078125,,152.84,,Coffeyville,22876,67337,,KS,471567.546173317
7468910.6484375,,0.27,,Dearing,22877,67340,,KS,13566.09282766323
628814652.2304688,,22.28,,Dennis,22878,67341,,KS,155054.18190297176
1981144200.9414062,,70.26,,Edna,22879,67342,,KS,289223.9738499221
4698043343.402344,,166.49,,Elk City,22880,67344,,KS,411144.15378571465
12207295966.521484,,432.79,,Meade,22881,67864,,KS,758433.2868514688
12922284711.746094,,457.82,,Minneola,22882,67865,,KS,641196.0293561296
5150992060.269531,,182.33,,Montezuma,22883,67867,,KS,373584.0217231554
1388056671.4570312,,49.11,,Pierceville,22884,67868,,KS,262745.6044088784
11158391719.310547,,395.49,,Plains,22885,67869,,KS,713459.1092598612
7550966354.59375,,267.42,,Satanta,22886,67870,,KS,636342.3324902875
16527658999.02539,,582.7,,Scott City,22887,67871,,KS,636298.9346559813
5849422854.927734,,206.83,,Spearville,22888,67876,,KS,392966.47779488243
8833624142.90625,,312.74,,Sublette,22889,67877,,KS,436437.74629027507
22604944122.72461,,798.64,,Syracuse,22890,67878,,KS,716994.7744282197
22080540082.40625,,778.45,,Tribune,22891,67879,,KS,596168.2104273982
16878874078.50586,,597.49,,Ulysses,22892,67880,,KS,653672.8031858281
2910986164.5039062,,102.94,,Wright,22893,67882,,KS,302158.3371935739
8344375218.058594,,295.88,,Liberal,22894,67901,,KS,506329.1622544814
6189986878.738281,,212.67000000000002,,Bloomfield,22895,68718,,NE,511435.5926300045
1518415203.6875,,52.07,,Bristow,22896,68719,,NE,215688.79729001032
2343812251.171875,,80.71000000000001,,Brunswick,22897,68720,,NE,247655.13674799676
2922539739.3515625,,100.19,,Butte,22898,68722,,NE,257157.60906849193
2003764364.953125,,69.02,,Carroll,22899,68723,,NE,215804.40652109394
1182223824.5585938,,40.62,,Center,22900,68724,,NE,245065.91094032023
7562998593.472656,,260.78000000000003,,Chambers,22901,68725,,NE,466875.1188385789
6268278100.1015625,,216.20000000000002,,Clearwater,22902,68726,,NE,377235.53930405644
2009677788.5664062,,69.12,,Coleridge,22903,68727,,NE,215671.25121858018
661153401.6835938,,22.76,,Concord,22904,68728,,NE,146286.66897491473
4095591943.1679688,,140.89000000000001,,Creighton,22905,68729,,NE,530182.3521267954
5005318885.035156,,171.81,,Crofton,22906,68730,,NE,403219.299171557
1075701216.6992188,,37.03,,Dakota City,22907,68731,,NE,178071.1331327768
1443940936.1601562,,49.67,,Dixon,22908,68732,,NE,201806.22287063109
3027177989.9609375,,104.29,,Emerson,22909,68733,,NE,321279.5599413265
5277490735.503906,,183.32,,Big Springs,22910,69122,,NE,403004.5553931155
10398098766.763672,,361.31,,Brady,22911,69123,,NE,846459.2877631888
9045786790.316406,,313.2,,Broadwater,22912,69125,,NE,437962.528885
5695055255.001953,,197.77,,Brule,22913,69127,,NE,495816.22256171406
10545392813.69629,,366.1,,Bushnell,22914,69128,,NE,452132.5972315584
9246212146.939453,,321.16,,Chappell,22915,69129,,NE,464280.8806470041
7686090251.513672,,267.39,,Cozad,22916,69130,,NE,640814.2368446518
4590080116.955078,,159.13,,Dalton,22917,69131,,NE,419890.7722971534
4436961392.271484,,154.42000000000002,,Dickens,22918,69132,,NE,315081.72861868975
7575604138.978516,,263.02,,Dix,22919,69133,,NE,398176.9508429262
7513741363.511719,,261.47,,Elsie,22920,69134,,NE,477161.98477929435
1401169174.2890625,,49.660000000000004,,Elk Falls,22921,67345,,KS,210922.28544294238
3704445313.4960938,,131.24,,Grenola,22922,67346,,KS,295541.5133505062
1287100141.3085938,,45.64,,Havana,22923,67347,,KS,195588.65164581165
4297450951.9140625,,152.17000000000002,,Howard,22924,67349,,KS,346226.51973131055
